id,krisha_id,krisha_uuid,categories,area,url,price,address,short_description,tags,published,parse_datetime,city,district,microdistrict,street,house_number,corpus_number,longitude,latitude
222,694704252,,2-комнатная квартира,46.39 м²,https://krisha.kz/a/show/694704252,от 26097158 〒,"Алматы, Турксибский р-н, Тараз 8/1","6 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделен н…",0% Рассрочка,1 июля,2024-07-01 11:07:53.000000,Алматы,Турксибский р-н,,Тараз,8.0,1,76.7874796411458,43.2010891749328
223,669596732,,3-комнатная квартира,122 м²,https://krisha.kz/a/show/669596732,от 109861000 〒,"Алматы, Бостандыкский р-н, Гагарина 277/7","жил. комплекс Seven Hills, 14 этажей, 2021 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",Ипотека,1 июля,2024-07-01 11:07:53.000000,Алматы,Бостандыкский р-н,,Гагарина,277.0,7,76.8966248548221,43.2268904817976
224,688394387,,2-комнатная квартира,49.82 м²,https://krisha.kz/a/show/688394387,от 54802000 〒,"Алматы, Минина","жил. комплекс Boulevard Residence, 12 этажей, 2024 г.п., потолки 3м., санузел совмещенный, Преимущества:",,1 июля,2024-07-01 11:07:53.000000,Алматы,,,Минина,,,76.9247461543507,43.2352517317089
225,694723350,,2-комнатная квартира,76.17 м²,https://krisha.kz/a/show/694723350,от 70533420 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:07:53.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
226,669405622,,2-комнатная квартира,92.2 м²,https://krisha.kz/a/show/669405622,от 96810000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 41","жил. комплекс METROPOLE, 19 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:07:53.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,41.0,,76.9726854083708,43.2806297213495
227,667684923,,4-комнатная квартира,250 м²,https://krisha.kz/a/show/667684923,от 152500000 〒,"Алматы, Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42","жил. комплекс Silver Hills, 5 этажей, 2022 г.п., потолки 3м., санузел 2 с/у и более, Silver Hills – уникальный жилой комплекс в престижн…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:07:53.000000,Алматы,Бостандыкский р-н,мкр Ерменсай,Ушкемпирова,42.0,,76.9306867482009,43.1975783942683
229,694706342,,2-комнатная квартира,58.1 м²,https://krisha.kz/a/show/694706342,от 32180500 〒,"Алматы, Турксибский р-н, Тараз","6 этажей, 2025 г.п., потолки 2.7м., санузел совмещенный, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",,1 июля,2024-07-01 11:07:54.000000,Алматы,Турксибский р-н,,Тараз,,,76.7874796411458,43.2010891749328
230,674021805,,4-комнатная квартира,136.02 м²,https://krisha.kz/a/show/674021805,от 172900000 〒,"Алматы, Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 138/2","жил. комплекс Koktobe city, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Расположение:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:07:54.000000,Алматы,Медеуский р-н,мкр Коктобе,Сагадат Нурмагамбетова,138.0,2,,
231,687659986,,4-комнатная квартира,119.41 м²,https://krisha.kz/a/show/687659986,от 92542750 〒,"Алматы, Алмалинский р-н, проспект Абая 165","жил. комплекс ONER, 17 этажей, 2022 г.п., потолки 2.7м., В 2020 году Казахстан празднует 175 лет со дня рождения великого мыслителя и поэта Абая Кунанбаева. Этот день внесён в международн…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:07:54.000000,Алматы,Алмалинский р-н,,проспект Абая,165.0,,,
232,693826798,,4-комнатная квартира,106.65 м²,https://krisha.kz/a/show/693826798,от 38927250 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы 11/14а","6 этажей, 2025 г.п., потолки 2.7м., санузел 2 с/у и более, Arena City. Sport — жилой комплекс в бигвилле Arena City. Здесь каждый житель ощущает комфорт и удобство, благодаря уникально…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:07:54.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы,11.0,14а,,
233,694723349,,1-комнатная квартира,65.92 м²,https://krisha.kz/a/show/694723349,от 64337920 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:07:54.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
234,683974504,,3-комнатная квартира,88.75 м²,https://krisha.kz/a/show/683974504,от 78987500 〒,"Алматы, Алмалинский р-н, А.Шарипова 100","жил. комплекс Palladium, 9 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:07:54.000000,Алматы,Алмалинский р-н,,А.Шарипова,100.0,,,
236,677064469,,2-комнатная квартира,46.7 м²,https://krisha.kz/a/show/677064469,от 30588500 〒,"Алматы, Алмалинский р-н, Ауэзова","жил. комплекс Auezov City, 15 этажей, 2024 г.п., потолки 2.7м., санузел совмещенный, Первая квартира, как первая любовь – остается в нашей памяти навсегда. Поэтому к ее выбору мы подходим с особо…",,1 июля,2024-07-01 11:07:54.000000,Алматы,Алмалинский р-н,,Ауэзова,,,76.8854571891621,43.3275249838754
237,694723358,,3-комнатная квартира,121.81 м²,https://krisha.kz/a/show/694723358,от 99396960 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:08:47.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
238,689022901,,2-комнатная квартира,81 м²,https://krisha.kz/a/show/689022901,от 85050000 〒,"Алматы, Медеуский р-н, Оспанова 83/36","жил. комплекс Vendome, 3 этажа, 2025 г.п., потолки 3.3м., санузел совмещенный, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Медеуский р-н,,Оспанова,83.0,36,76.9703811454773,43.1951562017199
239,690934974,,3-комнатная квартира,108.54 м²,https://krisha.kz/a/show/690934974,от 95515200 〒,"Алматы, Алмалинский р-н, А.Шарипова 100","жил. комплекс Palladium, 9 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Алмалинский р-н,,А.Шарипова,100.0,,,
241,690934973,,3-комнатная квартира,82.54 м²,https://krisha.kz/a/show/690934973,от 72635200 〒,"Алматы, Алмалинский р-н, А.Шарипова 100","жил. комплекс Palladium, 9 этажей, 2024 г.п., потолки 3м., санузел совмещенный, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Алмалинский р-н,,А.Шарипова,100.0,,,
242,694723364,,4-комнатная квартира,147.9 м²,https://krisha.kz/a/show/694723364,от 119207400 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:08:47.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
243,689022904,,3-комнатная квартира,123.3 м²,https://krisha.kz/a/show/689022904,от 154125000 〒,"Алматы, Медеуский р-н, Оспанова 83/36","жил. комплекс Vendome, 3 этажа, 2025 г.п., потолки 3.3м., санузел 2 с/у и более, Преимущества:",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Медеуский р-н,,Оспанова,83.0,36,76.9703811454773,43.1951562017199
244,693826797,,3-комнатная квартира,87.59 м²,https://krisha.kz/a/show/693826797,от 33284200 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы 11/14а","6 этажей, 2025 г.п., потолки 2.7м., санузел 2 с/у и более, Arena City. Sport — жилой комплекс в бигвилле Arena City. Здесь каждый житель ощущает комфорт и удобство, благодаря уникально…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:08:47.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы,11.0,14а,,
245,694704261,,3-комнатная квартира,101.69 м²,https://krisha.kz/a/show/694704261,от 46319650 〒,"Алматы, Турксибский р-н, Тараз 8/1","6 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Турксибский р-н,,Тараз,8.0,1,76.7874796411458,43.2010891749328
246,692365928,,1-комнатная квартира,53.63 м²,https://krisha.kz/a/show/692365928,от 42904000 〒,"Алматы, Бостандыкский р-н, Абая 118","жил. комплекс Centrium, 9 этажей, 2024 г.п., потолки 3м., санузел раздельный, Centrium - представляет собой жилой квартал бизнес-клас…",Ипотека,1 июля,2024-07-01 11:08:47.000000,Алматы,Бостандыкский р-н,,Абая,118.0,,76.8797413831541,43.1661489932133
247,677332107,,3-комнатная квартира,101.36 м²,https://krisha.kz/a/show/677332107,от 77033600 〒,"Алматы, Ауэзовский р-н, Аскарова — Саина","жил. комплекс Apple Residence, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Оригинальная новостройка по авторскому архитектурно-дизайнерскому проекту – жил…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:08:47.000000,Алматы,Ауэзовский р-н,,Аскарова — Саина,,,76.8657944511096,43.1803774407482
248,688281991,,3-комнатная квартира,78.69 м²,https://krisha.kz/a/show/688281991,от 35410500 〒,"Алматы, Жетысуский р-н, Райымбека 241","жил. комплекс Maxima City, 9 этажей, 2025 г.п., потолки 2.7м., санузел раздельный, Жилой комплекс Maxima City в Алматы – это идеальное место для комфортной и безопасной жизни. 124 комфортабельн…",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Жетысуский р-н,,Райымбека,241.0,,76.8912229673712,43.2576842848111
249,694704262,,4-комнатная квартира,113.22 м²,https://krisha.kz/a/show/694704262,от 58874400 〒,"Алматы, Турксибский р-н, Тараз 8/1","6 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Турксибский р-н,,Тараз,8.0,1,76.7874796411458,43.2010891749328
250,680178050,,2-комнатная квартира,59.8 м²,https://krisha.kz/a/show/680178050,от 47840000 〒,"Алматы, Бостандыкский р-н","жил. комплекс Elif Garden, 12 этажей, 2025 г.п., потолки 3м., В продаже только первая очередь!ЖК Elif Garden это райский сад в цент…",Ипотека,1 июля,2024-07-01 11:08:47.000000,Алматы,Бостандыкский р-н,,Сатпаева - Розыбакиева,,,,
251,689365678,,1-комнатная квартира,41.6 м²,https://krisha.kz/a/show/689365678,от 29120000 〒,"Алматы, Алмалинский р-н, Ауэзова — Гоголя","жил. комплекс Rams EVO, 15 этажей, 2025 г.п., потолки 3м., санузел совмещенный, 🔥Продажа квартир уже активно идут в офисе Ra…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:08:47.000000,Алматы,Алмалинский р-н,,Ауэзова — Гоголя,,,76.8854571891621,43.3275249838754
253,694706344,,3-комнатная квартира,65.15 м²,https://krisha.kz/a/show/694706344,от 29317500 〒,"Алматы, Турксибский р-н, Тараз","6 этажей, 2025 г.п., потолки 2.7м., санузел совмещенный, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",,1 июля,2024-07-01 11:08:47.000000,Алматы,Турксибский р-н,,Тараз,,,76.7874796411458,43.2010891749328
254,684283313,,2-комнатная квартира,67.4 м²,https://krisha.kz/a/show/684283313,от 42799000 〒,"Алматы, Жетысуский р-н, Райымбека — Суюнбая","жил. комплекс Rams Saiahat, 16 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:08:47.000000,Алматы,Жетысуский р-н,,Райымбека — Суюнбая,,,76.8912229673712,43.2576842848111
255,682828221,,3-комнатная квартира,91.4 м²,https://krisha.kz/a/show/682828221,от 56668000 〒,"Алматы, Наурызбайский р-н, мкр Таусамалы, Жандосова 70а","жил. комплекс Kamenka Park, 3 этажа, 2023 г.п., потолки 3м., санузел совмещенный, Современное название не собьет алматинцев с толку: Таусамалы – это всё та же зеленая Верхняя Каменк…",0% Рассрочка,1 июля,2024-07-01 11:08:47.000000,Алматы,Наурызбайский р-н,мкр Таусамалы,Жандосова,70.0,а,76.9063516573398,43.2347596563076
256,689365676,,1-комнатная квартира,37.2 м²,https://krisha.kz/a/show/689365676,от 26040000 〒,"Алматы, Алмалинский р-н, Ауэзова — Гоголя","жил. комплекс Rams EVO, 15 этажей, 2025 г.п., потолки 3м., санузел совмещенный, 🔥Продажа квартир уже активно идут в офисе Ra…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:08:47.000000,Алматы,Алмалинский р-н,,Ауэзова — Гоголя,,,76.8854571891621,43.3275249838754
257,675850991,,5-комнатная квартира,295 м²,https://krisha.kz/a/show/675850991,от 354000000 〒,"Алматы, Медеуский р-н, Аскар Тау 364","жил. комплекс Sunny Village, 2 этажа, 2022 г.п., потолки 3м., санузел 2 с/у и более, Жилой комплекс Sunny Village – современная новостройка элит-класса в формате отдельных вилл. Здание расположено…",,1 июля,2024-07-01 11:09:41.000000,Алматы,Медеуский р-н,,Аскар Тау,364.0,,,
258,694706345,,3-комнатная квартира,70.63 м²,https://krisha.kz/a/show/694706345,от 33196100 〒,"Алматы, Турксибский р-н, Тараз","6 этажей, 2025 г.п., потолки 2.7м., санузел совмещенный, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",,1 июля,2024-07-01 11:09:41.000000,Алматы,Турксибский р-н,,Тараз,,,76.7874796411458,43.2010891749328
259,671976173,,2-комнатная квартира,73.91 м²,https://krisha.kz/a/show/671976173,от 89300000 〒,"Алматы, Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 138/2","жил. комплекс Koktobe city, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Расположение:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Медеуский р-н,мкр Коктобе,Сагадат Нурмагамбетова,138.0,2,,
260,667443961,,3-комнатная квартира,96 м²,https://krisha.kz/a/show/667443961,от 91200000 〒,"Алматы, Бостандыкский р-н, Арайлы 2/12","жил. комплекс Grande vie, 3 этажа, 2022 г.п., потолки 3м., санузел 2 с/у и более, Grande Vie – клубная резиденция","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Бостандыкский р-н,,Арайлы,2.0,12,76.9291968126801,43.1914243911126
261,689365690,,4-комнатная квартира,110.7 м²,https://krisha.kz/a/show/689365690,от 68634000 〒,"Алматы, Алмалинский р-н, Ауэзова — Гоголя","жил. комплекс Rams EVO, 15 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, 🔥Продажа квартир уже активно идут в офисе Ra…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Алмалинский р-н,,Ауэзова — Гоголя,,,76.8854571891621,43.3275249838754
262,675329260,,3-комнатная квартира,126 м²,https://krisha.kz/a/show/675329260,от 132930000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 41","жил. комплекс METROPOLE, 19 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,41.0,,76.9726854083708,43.2806297213495
263,669596733,,3-комнатная квартира,123.1 м²,https://krisha.kz/a/show/669596733,от 102995550 〒,"Алматы, Бостандыкский р-н, Гагарина 277/7","жил. комплекс Seven Hills, 14 этажей, 2021 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:💥Бесшумны…",Ипотека,1 июля,2024-07-01 11:09:41.000000,Алматы,Бостандыкский р-н,,Гагарина,277.0,7,76.8966248548221,43.2268904817976
264,667684906,,5-комнатная квартира,229 м²,https://krisha.kz/a/show/667684906,от 123660000 〒,"Алматы, Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42","жил. комплекс Silver Hills, 5 этажей, 2022 г.п., потолки 3м., санузел 2 с/у и более, Silver Hills – уникальный жилой комплекс в престижн…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Бостандыкский р-н,мкр Ерменсай,Ушкемпирова,42.0,,76.9306867482009,43.1975783942683
265,669354283,,1-комнатная квартира,52.9 м²,https://krisha.kz/a/show/669354283,от 61099500 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 5г","жил. комплекс Orion 3, 33 этажа, 2024 г.п., потолки 2.95м., санузел совмещенный, ORION III – это проект нового времени, в котором соединились важные составляющие современной городск…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,5.0,г,76.9726854083708,43.2806297213495
266,677521650,,3-комнатная квартира,99.39 м²,https://krisha.kz/a/show/677521650,от 74542500 〒,"Алматы, Ауэзовский р-н, Аскарова — Саина","жил. комплекс Apple Residence, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Оригинальная новостройка по авторскому архитектурно-дизайнерскому проекту – жил…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Ауэзовский р-н,,Аскарова — Саина,,,76.8657944511096,43.1803774407482
267,694704254,,2-комнатная квартира,56.55 м²,https://krisha.kz/a/show/694704254,от 34495500 〒,"Алматы, Турксибский р-н, Тараз 8/1","6 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделен н…",0% Рассрочка,1 июля,2024-07-01 11:09:41.000000,Алматы,Турксибский р-н,,Тараз,8.0,1,76.7874796411458,43.2010891749328
268,694706339,,1-комнатная квартира,43.31 м²,https://krisha.kz/a/show/694706339,от 22304650 〒,"Алматы, Турксибский р-н, Тараз","6 этажей, 2025 г.п., потолки 2.7м., санузел совмещенный, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",,1 июля,2024-07-01 11:09:41.000000,Алматы,Турксибский р-н,,Тараз,,,76.7874796411458,43.2010891749328
269,675066823,,3-комнатная квартира,82.8 м²,https://krisha.kz/a/show/675066823,от 28186000 〒,"Алматы, Алатауский р-н, Момышулы, севернее ул. Монке би","жил. комплекс Каспий, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Многофункциональный современный жилой комплекс «Каспий» - проект застройщика SMR-EURASIA. Комплекс состоит из 24-ти…","7-20-25, Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Алатауский р-н,,"Момышулы, севернее ул. Монке би",,,76.8429131848556,43.353478399842
270,689525807,,2-комнатная квартира,54.7 м²,https://krisha.kz/a/show/689525807,от 17504000 〒,"Алматы, Алатауский р-н, Момышулы, севернее ул. Монке би","жил. комплекс Каспий, 5 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, О проектеМногофункциональный современный жилой комплекс «Каспий» - проект застройщик…","7-20-25, Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Алатауский р-н,,"Момышулы, севернее ул. Монке би",,,76.8429131848556,43.353478399842
271,694704258,,3-комнатная квартира,90.65 м²,https://krisha.kz/a/show/694704258,от 44418500 〒,"Алматы, Турксибский р-н, Тараз 8/1","6 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Dream city - это бигвилль у ""Восточных ворот"" города Алматы, где природа и современный стиль жизни сочетаются в гармонии. Городок разделе…",0% Рассрочка,1 июля,2024-07-01 11:09:41.000000,Алматы,Турксибский р-н,,Тараз,8.0,1,76.7874796411458,43.2010891749328
272,671283460,,1-комнатная квартира,29.67 м²,https://krisha.kz/a/show/671283460,от 14835000 〒,"Алматы, Алатауский р-н, мкр Аккент, мкр. Аккент","жил. комплекс Аккент, 16 этажей, 2023 г.п., потолки 2.6м., санузел совмещенный, Ипотека по программе ""7-20-25"" - Недоступна!Договор о предоставления…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Алатауский р-н,мкр Аккент,мкр. Аккент,,,,
273,690747842,,2-комнатная квартира,51.88 м²,https://krisha.kz/a/show/690747842,от 28845280 〒,"Алматы, Алатауский р-н, Бауыржана Момышулы — Монке би","жил. комплекс Arena Park, 12 этажей, 2024 г.п., потолки 2.7м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Алатауский р-н,,Бауыржана Момышулы — Монке би,,,76.7990982703572,43.2726686728269
319,661569463,,2-комнатная квартира,92.5 м²,https://krisha.kz/a/show/661569463,от 97125000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 41","жил. комплекс METROPOLE, 19 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:12:22.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,41.0,,76.9726854083708,43.2806297213495
274,671264539,,2-комнатная квартира,54.8 м²,https://krisha.kz/a/show/671264539,от 65486000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби — Сейфуллина","жил. комплекс AL’FARABI 27, 21 этаж, 2024 г.п., потолки 3м., санузел совмещенный, Жилой комплекс AL’FARABI 27 – выражение городской динамики и амбиций, ярких событий и насыщенной жизни! Это место…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Бостандыкский р-н,,Аль-Фараби — Сейфуллина,,,76.9726854083708,43.2806297213495
275,691234299,,3-комнатная квартира,87.7 м²,https://krisha.kz/a/show/691234299,от 57005000 〒,"Алматы, Наурызбайский р-н, ​Герольда Бельгера 1Б","жил. комплекс Dolce Vita Residence, 3 этажа, 2020 г.п., потолки 3.2м., санузел раздельный, Роскошный ЖК Dolce Vita Residence – комплекс малой этажности, который относится к элитной категори…",,1 июля,2024-07-01 11:09:41.000000,Алматы,Наурызбайский р-н,,​Герольда Бельгера,1.0,Б,,
276,677521648,,2-комнатная квартира,94.13 м²,https://krisha.kz/a/show/677521648,от 71538800 〒,"Алматы, Ауэзовский р-н, Аскарова — Саина","жил. комплекс Apple Residence, 12 этажей, 2023 г.п., потолки 3м., санузел совмещенный, Оригинальная новостройка по авторскому архитектурно-дизайнерскому проекту – жил…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:09:41.000000,Алматы,Ауэзовский р-н,,Аскарова — Саина,,,76.8657944511096,43.1803774407482
277,677332424,,3-комнатная квартира,111.75 м²,https://krisha.kz/a/show/677332424,от 83812500 〒,"Алматы, Ауэзовский р-н, Аскарова — Саина","жил. комплекс Apple Residence, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Оригинальная новостройка по авторскому архитектурно-дизайнерскому проекту – жил…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:10:35.000000,Алматы,Ауэзовский р-н,,Аскарова — Саина,,,76.8657944511096,43.1803774407482
278,684283309,,2-комнатная квартира,52.1 м²,https://krisha.kz/a/show/684283309,от 33083500 〒,"Алматы, Жетысуский р-н, Райымбека — Суюнбая","жил. комплекс Rams Saiahat, 16 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Преимущества:","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:10:35.000000,Алматы,Жетысуский р-н,,Райымбека — Суюнбая,,,76.8912229673712,43.2576842848111
279,675290967,,2-комнатная квартира,62.2 м²,https://krisha.kz/a/show/675290967,от 54425000 〒,"Алматы, Бостандыкский р-н, Розыбакиева — Ескараева","жил. комплекс Estet, 16 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, ESTET – жилой комплекс с развитой внутренней и внешней инфраструктурой, собственным парком 1,4 га, комплексно…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:10:35.000000,Алматы,Бостандыкский р-н,,Розыбакиева — Ескараева,,,76.8920181868796,43.2243138268081
280,688265080,,2-комнатная квартира,48.43 м²,https://krisha.kz/a/show/688265080,от 23246400 〒,"Алматы, Жетысуский р-н, Райымбека 241","жил. комплекс Maxima City, 9 этажей, 2025 г.п., потолки 2.7м., санузел совмещенный, Жилой комплекс Maxima City в Алматы – это идеальное место для комфортной и безопасной жизни. 124 комфортабельн…",0% Рассрочка,1 июля,2024-07-01 11:10:35.000000,Алматы,Жетысуский р-н,,Райымбека,241.0,,76.8912229673712,43.2576842848111
281,677075013,,3-комнатная квартира,80.03 м²,https://krisha.kz/a/show/677075013,от 45617100 〒,"Алматы, Алмалинский р-н, Ауэзова 2А","жил. комплекс Millennium Park, 16 этажей, 2024 г.п., потолки 2.9м., санузел совмещенный, Преимущества:💥Собственны…",0% Рассрочка,1 июля,2024-07-01 11:10:35.000000,Алматы,Алмалинский р-н,,Ауэзова,2.0,А,76.8854571891621,43.3275249838754
282,694723362,,4-комнатная квартира,141.75 м²,https://krisha.kz/a/show/694723362,от 122188500 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:10:35.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
283,687285775,,4-комнатная квартира,136.8 м²,https://krisha.kz/a/show/687285775,от 150480000 〒,"Алматы, Бостандыкский р-н, Аль-Фараби 116/1","жил. комплекс Aspen, 3 этажа, 2024 г.п., потолки 3.3м., санузел 2 с/у и более, Жилой комплекс Aspen представляет собой элитную застройку из малоэтажных домо…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:10:35.000000,Алматы,Бостандыкский р-н,,Аль-Фараби,116.0,1,76.9726854083708,43.2806297213495
284,677521646,,2-комнатная квартира,75.83 м²,https://krisha.kz/a/show/677521646,от 59147400 〒,"Алматы, Ауэзовский р-н, Аскарова — Саина","жил. комплекс Apple Residence, 12 этажей, 2024 г.п., потолки 3м., санузел совмещенный, Оригинальная новостройка по авторскому архитектурно-дизайнерскому проекту – жил…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:10:35.000000,Алматы,Ауэзовский р-н,,Аскарова — Саина,,,76.8657944511096,43.1803774407482
285,686479907,,7-комнатная квартира,232 м²,https://krisha.kz/a/show/686479907,от 139200000 〒,"Алматы, Бостандыкский р-н, мкр Ерменсай, Ушкемпирова (Арайлы) переулок 5 участок 6","жил. комплекс Remizovka Life, 3 этажа, 2024 г.п., потолки 3м., санузел 2 с/у и более, Таунхаус Ремизовка Лайф, который строится с использованием передовых технологий и современных материалов…",0% Рассрочка,1 июля,2024-07-01 11:10:35.000000,Алматы,Бостандыкский р-н,мкр Ерменсай,Ушкемпирова (Арайлы) переулок 5 участок,6.0,,,
